product_id,product_name,price
71674610,product_71674610,9
71674611,product_71674611,29
71674612,product_71674612,144
71674613,product_71674613,3
71674614,product_71674614,104
71674615,product_71674615,12
71674616,product_71674616,123
71674617,product_71674617,80
71674618,product_71674618,128
71674619,product_71674619,96
71674620,product_71674620,122
71674621,product_71674621,135
71674622,product_71674622,17
71674623,product_71674623,40
71674624,product_71674624,124
71674625,product_71674625,91
71674626,product_71674626,128
71674627,product_71674627,84
71674628,product_71674628,117
71674629,product_71674629,102
71674630,product_71674630,33
71674631,product_71674631,147
71674632,product_71674632,55
71674633,product_71674633,134
71674634,product_71674634,84
71674635,product_71674635,45
71674636,product_71674636,108
71674637,product_71674637,67
71674638,product_71674638,3
71674639,product_71674639,147
71674640,product_71674640,149
71674641,product_71674641,68
71674642,product_71674642,19
71674643,product_71674643,23
71674644,product_71674644,130
71674645,product_71674645,108
71674646,product_71674646,146
71674647,product_71674647,121
71674648,product_71674648,44
71674649,product_71674649,52
71674650,product_71674650,27
71674651,product_71674651,119
71674652,product_71674652,8
71674653,product_71674653,109
71674654,product_71674654,110
71674655,product_71674655,123
71674656,product_71674656,147
71674657,product_71674657,72
71674658,product_71674658,80
71674659,product_71674659,34
71674660,product_71674660,115
71674661,product_71674661,43
71674662,product_71674662,69
71674663,product_71674663,149
71674664,product_71674664,80
71674665,product_71674665,110
71674666,product_71674666,81
71674667,product_71674667,2
71674668,product_71674668,24
71674669,product_71674669,76
71674670,product_71674670,84
71674671,product_71674671,30
71674672,product_71674672,135
71674673,product_71674673,19
71674674,product_71674674,35
71674675,product_71674675,3
71674676,product_71674676,117
71674677,product_71674677,89
71674678,product_71674678,2
71674679,product_71674679,108
71674680,product_71674680,111
71674681,product_71674681,119
71674682,product_71674682,4
71674683,product_71674683,122
71674684,product_71674684,81
71674685,product_71674685,16
71674686,product_71674686,9
71674687,product_71674687,89
71674688,product_71674688,67
71674689,product_71674689,150
71674690,product_71674690,46
71674691,product_71674691,76
71674692,product_71674692,55
71674693,product_71674693,85
71674694,product_71674694,52
71674695,product_71674695,130
71674696,product_71674696,37
71674697,product_71674697,125
71674698,product_71674698,103
71674699,product_71674699,32
71674700,product_71674700,105
71674701,product_71674701,25
71674702,product_71674702,73
71674703,product_71674703,127
71674704,product_71674704,136
71674705,product_71674705,87
71674706,product_71674706,36
71674707,product_71674707,36
71674708,product_71674708,45
71674709,product_71674709,112
71674710,product_71674710,111
71674711,product_71674711,97
71674712,product_71674712,30
71674713,product_71674713,99
71674714,product_71674714,63
71674715,product_71674715,80
71674716,product_71674716,98
71674717,product_71674717,84
71674718,product_71674718,14
71674719,product_71674719,130
71674720,product_71674720,147
71674721,product_71674721,135
71674722,product_71674722,37
71674723,product_71674723,30
71674724,product_71674724,135
71674725,product_71674725,115
71674726,product_71674726,83
71674727,product_71674727,113
71674728,product_71674728,102
71674729,product_71674729,5
71674730,product_71674730,56
71674731,product_71674731,113
71674732,product_71674732,121
71674733,product_71674733,60
71674734,product_71674734,100
71674735,product_71674735,137
71674736,product_71674736,138
71674737,product_71674737,20
71674738,product_71674738,105
71674739,product_71674739,125
71674740,product_71674740,8
71674741,product_71674741,120
71674742,product_71674742,34
71674743,product_71674743,29
71674744,product_71674744,148
71674745,product_71674745,70
71674746,product_71674746,38
71674747,product_71674747,86
71674748,product_71674748,79
71674749,product_71674749,54
71674750,product_71674750,34
71674751,product_71674751,112
71674752,product_71674752,9
71674753,product_71674753,105
71674754,product_71674754,97
71674755,product_71674755,84
71674756,product_71674756,54
71674757,product_71674757,92
71674758,product_71674758,11
71674759,product_71674759,26
71674760,product_71674760,16
71674761,product_71674761,129
71674762,product_71674762,100
71674763,product_71674763,4
71674764,product_71674764,30
71674765,product_71674765,87
71674766,product_71674766,56
71674767,product_71674767,107
71674768,product_71674768,31
71674769,product_71674769,30
71674770,product_71674770,57
71674771,product_71674771,100
71674772,product_71674772,79
71674773,product_71674773,128
71674774,product_71674774,102
71674775,product_71674775,23
71674776,product_71674776,132
71674777,product_71674777,105
71674778,product_71674778,51
71674779,product_71674779,29
71674780,product_71674780,12
71674781,product_71674781,125
71674782,product_71674782,137
71674783,product_71674783,136
71674784,product_71674784,131
71674785,product_71674785,1
71674786,product_71674786,99
71674787,product_71674787,97
71674788,product_71674788,138
71674789,product_71674789,47
71674790,product_71674790,43
71674791,product_71674791,10
71674792,product_71674792,30
71674793,product_71674793,57
71674794,product_71674794,143
71674795,product_71674795,143
71674796,product_71674796,42
71674797,product_71674797,144
71674798,product_71674798,111
71674799,product_71674799,31
71674800,product_71674800,82
71674801,product_71674801,149
71674802,product_71674802,60
71674803,product_71674803,99
71674804,product_71674804,79
71674805,product_71674805,132
71674806,product_71674806,38
71674807,product_71674807,125
71674808,product_71674808,1
71674809,product_71674809,65
71674810,product_71674810,144
71674811,product_71674811,64
71674812,product_71674812,15
71674813,product_71674813,24
71674814,product_71674814,35
71674815,product_71674815,59
71674816,product_71674816,60
71674817,product_71674817,19
71674818,product_71674818,26
71674819,product_71674819,96
71674820,product_71674820,150
71674821,product_71674821,47
71674822,product_71674822,149
71674823,product_71674823,29
71674824,product_71674824,76
71674825,product_71674825,104
71674826,product_71674826,68
71674827,product_71674827,48
71674828,product_71674828,91
71674829,product_71674829,37
71674830,product_71674830,82
71674831,product_71674831,62
71674832,product_71674832,50
71674833,product_71674833,29
71674834,product_71674834,60
71674835,product_71674835,65
71674836,product_71674836,136
71674837,product_71674837,4
71674838,product_71674838,9
71674839,product_71674839,124
71674840,product_71674840,136
71674841,product_71674841,111
71674842,product_71674842,101
71674843,product_71674843,109
71674844,product_71674844,127
71674845,product_71674845,125
71674846,product_71674846,13
71674847,product_71674847,78
71674848,product_71674848,144
71674849,product_71674849,9
71674850,product_71674850,4
71674851,product_71674851,3
71674852,product_71674852,15
71674853,product_71674853,40
71674854,product_71674854,101
71674855,product_71674855,34
71674856,product_71674856,150
71674857,product_71674857,137
71674858,product_71674858,5
71674859,product_71674859,19
71674860,product_71674860,18
71674861,product_71674861,47
71674862,product_71674862,28
71674863,product_71674863,40
71674864,product_71674864,98
71674865,product_71674865,79
71674866,product_71674866,83
71674867,product_71674867,30
71674868,product_71674868,141
71674869,product_71674869,10
71674870,product_71674870,65
71674871,product_71674871,62
71674872,product_71674872,137
71674873,product_71674873,57
71674874,product_71674874,20
71674875,product_71674875,80
71674876,product_71674876,76
71674877,product_71674877,1
71674878,product_71674878,44
71674879,product_71674879,50
71674880,product_71674880,5
71674881,product_71674881,125
71674882,product_71674882,75
71674883,product_71674883,128
71674884,product_71674884,38
71674885,product_71674885,25
71674886,product_71674886,113
71674887,product_71674887,6
71674888,product_71674888,88
71674889,product_71674889,110
71674890,product_71674890,77
71674891,product_71674891,125
71674892,product_71674892,45
71674893,product_71674893,82
71674894,product_71674894,30
71674895,product_71674895,82
71674896,product_71674896,57
71674897,product_71674897,72
71674898,product_71674898,102
71674899,product_71674899,87
71674900,product_71674900,101
71674901,product_71674901,145
71674902,product_71674902,139
71674903,product_71674903,40
71674904,product_71674904,88
71674905,product_71674905,134
71674906,product_71674906,61
71674907,product_71674907,48
71674908,product_71674908,124
71674909,product_71674909,35
71674910,product_71674910,100
71674911,product_71674911,98
71674912,product_71674912,1
71674913,product_71674913,7
71674914,product_71674914,112
71674915,product_71674915,26
71674916,product_71674916,31
71674917,product_71674917,17
71674918,product_71674918,104
71674919,product_71674919,23
71674920,product_71674920,45
71674921,product_71674921,40
71674922,product_71674922,87
71674923,product_71674923,115
71674924,product_71674924,80
71674925,product_71674925,15
71674926,product_71674926,57
71674927,product_71674927,104
71674928,product_71674928,41
71674929,product_71674929,85
71674930,product_71674930,41
71674931,product_71674931,60
71674932,product_71674932,148
71674933,product_71674933,98
71674934,product_71674934,25
71674935,product_71674935,116
71674936,product_71674936,132
71674937,product_71674937,100
71674938,product_71674938,82
71674939,product_71674939,48
71674940,product_71674940,13
71674941,product_71674941,130
71674942,product_71674942,144
71674943,product_71674943,15
71674944,product_71674944,21
71674945,product_71674945,96
71674946,product_71674946,2
71674947,product_71674947,16
71674948,product_71674948,109
71674949,product_71674949,110
71674950,product_71674950,135
71674951,product_71674951,120
71674952,product_71674952,115
71674953,product_71674953,9
71674954,product_71674954,35
71674955,product_71674955,111
71674956,product_71674956,115
71674957,product_71674957,68
71674958,product_71674958,105
71674959,product_71674959,115
71674960,product_71674960,131
71674961,product_71674961,46
71674962,product_71674962,10
71674963,product_71674963,125
71674964,product_71674964,145
71674965,product_71674965,148
71674966,product_71674966,43
71674967,product_71674967,143
71674968,product_71674968,58
71674969,product_71674969,91
71674970,product_71674970,115
71674971,product_71674971,68
71674972,product_71674972,3
71674973,product_71674973,57
71674974,product_71674974,118
71674975,product_71674975,142
71674976,product_71674976,31
71674977,product_71674977,133
71674978,product_71674978,86
71674979,product_71674979,6
71674980,product_71674980,45
71674981,product_71674981,94
71674982,product_71674982,112
71674983,product_71674983,92
71674984,product_71674984,127
71674985,product_71674985,23
71674986,product_71674986,132
71674987,product_71674987,29
71674988,product_71674988,117
71674989,product_71674989,68
71674990,product_71674990,91
71674991,product_71674991,47
71674992,product_71674992,144
71674993,product_71674993,86
71674994,product_71674994,136
71674995,product_71674995,2
71674996,product_71674996,103
71674997,product_71674997,44
71674998,product_71674998,9
71674999,product_71674999,63
71675000,product_71675000,11
71675001,product_71675001,41
71675002,product_71675002,63
71675003,product_71675003,101
71675004,product_71675004,23
71675005,product_71675005,113
71675006,product_71675006,70
71675007,product_71675007,110
71675008,product_71675008,150
71675009,product_71675009,100
71675010,product_71675010,113
71675011,product_71675011,76
71675012,product_71675012,11
71675013,product_71675013,62
71675014,product_71675014,137
71675015,product_71675015,51
71675016,product_71675016,125
71675017,product_71675017,58
71675018,product_71675018,120
71675019,product_71675019,93
71675020,product_71675020,105
71675021,product_71675021,103
71675022,product_71675022,144
71675023,product_71675023,120
71675024,product_71675024,67
71675025,product_71675025,64
71675026,product_71675026,74
71675027,product_71675027,30
71675028,product_71675028,2
71675029,product_71675029,150
71675030,product_71675030,94
71675031,product_71675031,60
71675032,product_71675032,137
71675033,product_71675033,22
71675034,product_71675034,144
71675035,product_71675035,46
71675036,product_71675036,40
71675037,product_71675037,33
71675038,product_71675038,10
71675039,product_71675039,95
71675040,product_71675040,7
71675041,product_71675041,120
71675042,product_71675042,44
71675043,product_71675043,11
71675044,product_71675044,50
71675045,product_71675045,20
71675046,product_71675046,27
71675047,product_71675047,87
71675048,product_71675048,114
71675049,product_71675049,40
71675050,product_71675050,65
71675051,product_71675051,109
71675052,product_71675052,11
71675053,product_71675053,44
71675054,product_71675054,121
71675055,product_71675055,121
71675056,product_71675056,32
71675057,product_71675057,140
71675058,product_71675058,88
71675059,product_71675059,80
71675060,product_71675060,40
71675061,product_71675061,143
71675062,product_71675062,23
71675063,product_71675063,64
71675064,product_71675064,23
71675065,product_71675065,91
71675066,product_71675066,96
71675067,product_71675067,14
71675068,product_71675068,46
71675069,product_71675069,65
71675070,product_71675070,67
71675071,product_71675071,16
71675072,product_71675072,51
71675073,product_71675073,85
71675074,product_71675074,77
71675075,product_71675075,92
71675076,product_71675076,119
71675077,product_71675077,134
71675078,product_71675078,88
71675079,product_71675079,34
71675080,product_71675080,117
71675081,product_71675081,130
71675082,product_71675082,35
71675083,product_71675083,113
71675084,product_71675084,7
71675085,product_71675085,14
71675086,product_71675086,147
71675087,product_71675087,105
71675088,product_71675088,78
71675089,product_71675089,57
71675090,product_71675090,125
71675091,product_71675091,137
71675092,product_71675092,65
71675093,product_71675093,62
71675094,product_71675094,27
71675095,product_71675095,104
71675096,product_71675096,112
71675097,product_71675097,58
71675098,product_71675098,16
71675099,product_71675099,82
71675100,product_71675100,119
71675101,product_71675101,108
71675102,product_71675102,116
71675103,product_71675103,97
71675104,product_71675104,121
71675105,product_71675105,79
71675106,product_71675106,6
71675107,product_71675107,102
71675108,product_71675108,98
71675109,product_71675109,113
71675110,product_71675110,33
71675111,product_71675111,39
71675112,product_71675112,67
71675113,product_71675113,86
71675114,product_71675114,93
71675115,product_71675115,126
71675116,product_71675116,39
71675117,product_71675117,64
71675118,product_71675118,3
71675119,product_71675119,92
71675120,product_71675120,26
71675121,product_71675121,139
71675122,product_71675122,92
71675123,product_71675123,66
71675124,product_71675124,31
71675125,product_71675125,128
71675126,product_71675126,53
71675127,product_71675127,100
71675128,product_71675128,99
71675129,product_71675129,123
71675130,product_71675130,131
71675131,product_71675131,63
71675132,product_71675132,83
71675133,product_71675133,44
71675134,product_71675134,125
71675135,product_71675135,91
71675136,product_71675136,22
71675137,product_71675137,16
71675138,product_71675138,111
71675139,product_71675139,113
71675140,product_71675140,17
71675141,product_71675141,75
71675142,product_71675142,112
71675143,product_71675143,140
71675144,product_71675144,143
71675145,product_71675145,121
71675146,product_71675146,102
71675147,product_71675147,84
71675148,product_71675148,63
71675149,product_71675149,89
71675150,product_71675150,97
71675151,product_71675151,74
71675152,product_71675152,147
71675153,product_71675153,122
71675154,product_71675154,18
71675155,product_71675155,60
71675156,product_71675156,53
71675157,product_71675157,1
71675158,product_71675158,82
71675159,product_71675159,74
71675160,product_71675160,43
71675161,product_71675161,132
71675162,product_71675162,16
71675163,product_71675163,92
71675164,product_71675164,83
71675165,product_71675165,13
71675166,product_71675166,32
71675167,product_71675167,80
71675168,product_71675168,113
71675169,product_71675169,6
71675170,product_71675170,37
71675171,product_71675171,17
71675172,product_71675172,69
71675173,product_71675173,93
71675174,product_71675174,2
71675175,product_71675175,141
71675176,product_71675176,6
71675177,product_71675177,92
71675178,product_71675178,56
71675179,product_71675179,147
71675180,product_71675180,87
71675181,product_71675181,59
71675182,product_71675182,98
71675183,product_71675183,85
71675184,product_71675184,100
71675185,product_71675185,148
71675186,product_71675186,40
71675187,product_71675187,31
71675188,product_71675188,43
71675189,product_71675189,55
71675190,product_71675190,107
71675191,product_71675191,93
71675192,product_71675192,122
71675193,product_71675193,94
71675194,product_71675194,20
71675195,product_71675195,64
71675196,product_71675196,14
71675197,product_71675197,78
71675198,product_71675198,37
71675199,product_71675199,19
71675200,product_71675200,60
71675201,product_71675201,10
71675202,product_71675202,74
71675203,product_71675203,2
71675204,product_71675204,3
71675205,product_71675205,12
71675206,product_71675206,24
71675207,product_71675207,95
71675208,product_71675208,28
71675209,product_71675209,38
71675210,product_71675210,63
71675211,product_71675211,124
71675212,product_71675212,31
71675213,product_71675213,122
71675214,product_71675214,77
71675215,product_71675215,104
71675216,product_71675216,39
71675217,product_71675217,48
71675218,product_71675218,143
71675219,product_71675219,91
71675220,product_71675220,127
71675221,product_71675221,80
71675222,product_71675222,98
71675223,product_71675223,45
71675224,product_71675224,64
71675225,product_71675225,37
71675226,product_71675226,83
71675227,product_71675227,54
71675228,product_71675228,5
71675229,product_71675229,95
71675230,product_71675230,139
71675231,product_71675231,115
71675232,product_71675232,125
71675233,product_71675233,28
71675234,product_71675234,35
71675235,product_71675235,95
71675236,product_71675236,40
71675237,product_71675237,117
71675238,product_71675238,57
71675239,product_71675239,33
71675240,product_71675240,35
71675241,product_71675241,77
71675242,product_71675242,91
71675243,product_71675243,12
71675244,product_71675244,37
71675245,product_71675245,19
71675246,product_71675246,144
71675247,product_71675247,44
71675248,product_71675248,107
71675249,product_71675249,126
71675250,product_71675250,12
71675251,product_71675251,105
71675252,product_71675252,8
71675253,product_71675253,64
71675254,product_71675254,27
71675255,product_71675255,41
71675256,product_71675256,116
71675257,product_71675257,135
71675258,product_71675258,14
71675259,product_71675259,19
71675260,product_71675260,95
71675261,product_71675261,126
71675262,product_71675262,1
71675263,product_71675263,32
71675264,product_71675264,18
71675265,product_71675265,134
71675266,product_71675266,138
71675267,product_71675267,63
71675268,product_71675268,143
71675269,product_71675269,2
71675270,product_71675270,94
71675271,product_71675271,19
71675272,product_71675272,144
71675273,product_71675273,114
71675274,product_71675274,17
71675275,product_71675275,91
71675276,product_71675276,106
71675277,product_71675277,61
71675278,product_71675278,42
71675279,product_71675279,61
71675280,product_71675280,32
71675281,product_71675281,44
71675282,product_71675282,49
71675283,product_71675283,120
71675284,product_71675284,85
71675285,product_71675285,49
71675286,product_71675286,19
71675287,product_71675287,140
71675288,product_71675288,44
71675289,product_71675289,17
71675290,product_71675290,148
71675291,product_71675291,9
71675292,product_71675292,55
71675293,product_71675293,142
71675294,product_71675294,107
71675295,product_71675295,55
71675296,product_71675296,19
71675297,product_71675297,80
71675298,product_71675298,40
71675299,product_71675299,53
71675300,product_71675300,90
71675301,product_71675301,41
71675302,product_71675302,2
71675303,product_71675303,31
71675304,product_71675304,10
71675305,product_71675305,18
71675306,product_71675306,59
71675307,product_71675307,121
71675308,product_71675308,133
71675309,product_71675309,130
71675310,product_71675310,8
71675311,product_71675311,81
71675312,product_71675312,19
71675313,product_71675313,111
71675314,product_71675314,20
71675315,product_71675315,120
71675316,product_71675316,93
71675317,product_71675317,72
71675318,product_71675318,62
71675319,product_71675319,76
71675320,product_71675320,73
71675321,product_71675321,88
71675322,product_71675322,86
71675323,product_71675323,145
71675324,product_71675324,122
71675325,product_71675325,79
71675326,product_71675326,59
71675327,product_71675327,10
71675328,product_71675328,13
71675329,product_71675329,91
71675330,product_71675330,132
71675331,product_71675331,83
71675332,product_71675332,22
71675333,product_71675333,148
71675334,product_71675334,56
71675335,product_71675335,9
71675336,product_71675336,26
71675337,product_71675337,35
71675338,product_71675338,24
71675339,product_71675339,66
71675340,product_71675340,34
71675341,product_71675341,135
71675342,product_71675342,135
71675343,product_71675343,104
71675344,product_71675344,52
71675345,product_71675345,45
71675346,product_71675346,103
71675347,product_71675347,33
71675348,product_71675348,8
71675349,product_71675349,71
71675350,product_71675350,42
71675351,product_71675351,36
71675352,product_71675352,51
71675353,product_71675353,116
71675354,product_71675354,39
71675355,product_71675355,113
71675356,product_71675356,117
71675357,product_71675357,144
71675358,product_71675358,56
71675359,product_71675359,25
71675360,product_71675360,85
71675361,product_71675361,150
71675362,product_71675362,43
71675363,product_71675363,1
71675364,product_71675364,147
71675365,product_71675365,58
71675366,product_71675366,109
71675367,product_71675367,124
71675368,product_71675368,113
71675369,product_71675369,90
71675370,product_71675370,76
71675371,product_71675371,32
71675372,product_71675372,90
71675373,product_71675373,93
71675374,product_71675374,77
71675375,product_71675375,108
71675376,product_71675376,139
71675377,product_71675377,96
71675378,product_71675378,112
71675379,product_71675379,46
71675380,product_71675380,56
71675381,product_71675381,72
71675382,product_71675382,87
71675383,product_71675383,133
71675384,product_71675384,64
71675385,product_71675385,114
71675386,product_71675386,9
71675387,product_71675387,3
71675388,product_71675388,28
71675389,product_71675389,120
71675390,product_71675390,126
71675391,product_71675391,144
71675392,product_71675392,15
71675393,product_71675393,27
71675394,product_71675394,149
71675395,product_71675395,55
71675396,product_71675396,70
71675397,product_71675397,37
71675398,product_71675398,54
71675399,product_71675399,133
71675400,product_71675400,41
71675401,product_71675401,7
71675402,product_71675402,1
71675403,product_71675403,34
71675404,product_71675404,60
71675405,product_71675405,60
71675406,product_71675406,59
71675407,product_71675407,95
71675408,product_71675408,56
71675409,product_71675409,119
71675410,product_71675410,138
71675411,product_71675411,23
71675412,product_71675412,89
71675413,product_71675413,131
71675414,product_71675414,4
71675415,product_71675415,115
71675416,product_71675416,102
71675417,product_71675417,80
71675418,product_71675418,148
71675419,product_71675419,60
71675420,product_71675420,135
71675421,product_71675421,46
71675422,product_71675422,48
71675423,product_71675423,94
71675424,product_71675424,47
71675425,product_71675425,74
71675426,product_71675426,15
71675427,product_71675427,22
71675428,product_71675428,137
71675429,product_71675429,19
71675430,product_71675430,95
71675431,product_71675431,114
71675432,product_71675432,32
71675433,product_71675433,147
71675434,product_71675434,36
71675435,product_71675435,24
71675436,product_71675436,84
71675437,product_71675437,91
71675438,product_71675438,27
71675439,product_71675439,8
71675440,product_71675440,65
71675441,product_71675441,19
71675442,product_71675442,4
71675443,product_71675443,126
71675444,product_71675444,91
71675445,product_71675445,116
71675446,product_71675446,8
71675447,product_71675447,70
71675448,product_71675448,88
71675449,product_71675449,97
71675450,product_71675450,121
71675451,product_71675451,119
71675452,product_71675452,5
71675453,product_71675453,21
71675454,product_71675454,10
71675455,product_71675455,23
71675456,product_71675456,46
71675457,product_71675457,119
71675458,product_71675458,57
71675459,product_71675459,119
71675460,product_71675460,67
71675461,product_71675461,113
71675462,product_71675462,42
71675463,product_71675463,22
71675464,product_71675464,86
71675465,product_71675465,11
71675466,product_71675466,102
71675467,product_71675467,34
71675468,product_71675468,18
71675469,product_71675469,17
71675470,product_71675470,14
71675471,product_71675471,115
71675472,product_71675472,91
71675473,product_71675473,149
71675474,product_71675474,106
71675475,product_71675475,107
71675476,product_71675476,38
71675477,product_71675477,34
71675478,product_71675478,25
71675479,product_71675479,25
71675480,product_71675480,101
71675481,product_71675481,16
71675482,product_71675482,142
71675483,product_71675483,93
71675484,product_71675484,127
71675485,product_71675485,102
71675486,product_71675486,12
71675487,product_71675487,100
71675488,product_71675488,39
71675489,product_71675489,146
71675490,product_71675490,91
71675491,product_71675491,6
71675492,product_71675492,49
71675493,product_71675493,14
71675494,product_71675494,126
71675495,product_71675495,21
71675496,product_71675496,82
71675497,product_71675497,90
71675498,product_71675498,10
71675499,product_71675499,6
71675500,product_71675500,40
71675501,product_71675501,81
71675502,product_71675502,104
71675503,product_71675503,81
71675504,product_71675504,108
71675505,product_71675505,10
71675506,product_71675506,52
71675507,product_71675507,30
71675508,product_71675508,129
71675509,product_71675509,138
71675510,product_71675510,113
71675511,product_71675511,39
71675512,product_71675512,74
71675513,product_71675513,15
71675514,product_71675514,68
71675515,product_71675515,142
71675516,product_71675516,103
71675517,product_71675517,88
71675518,product_71675518,2
71675519,product_71675519,21
71675520,product_71675520,111
71675521,product_71675521,65
71675522,product_71675522,69
71675523,product_71675523,87
71675524,product_71675524,52
71675525,product_71675525,105
71675526,product_71675526,106
71675527,product_71675527,115
71675528,product_71675528,121
71675529,product_71675529,136
71675530,product_71675530,140
71675531,product_71675531,76
71675532,product_71675532,42
71675533,product_71675533,85
71675534,product_71675534,89
71675535,product_71675535,13
71675536,product_71675536,148
71675537,product_71675537,131
71675538,product_71675538,128
71675539,product_71675539,121
71675540,product_71675540,73
71675541,product_71675541,42
71675542,product_71675542,105
71675543,product_71675543,23
71675544,product_71675544,39
71675545,product_71675545,82
71675546,product_71675546,94
71675547,product_71675547,145
71675548,product_71675548,96
71675549,product_71675549,80
71675550,product_71675550,112
71675551,product_71675551,128
71675552,product_71675552,51
71675553,product_71675553,125
71675554,product_71675554,70
71675555,product_71675555,147
71675556,product_71675556,28
71675557,product_71675557,13
71675558,product_71675558,34
71675559,product_71675559,41
71675560,product_71675560,117
71675561,product_71675561,150
71675562,product_71675562,107
71675563,product_71675563,29
71675564,product_71675564,31
71675565,product_71675565,12
71675566,product_71675566,2
71675567,product_71675567,3
71675568,product_71675568,119
71675569,product_71675569,120
71675570,product_71675570,66
71675571,product_71675571,104
71675572,product_71675572,54
71675573,product_71675573,149
71675574,product_71675574,52
71675575,product_71675575,10
71675576,product_71675576,25
71675577,product_71675577,142
71675578,product_71675578,108
71675579,product_71675579,95
71675580,product_71675580,136
71675581,product_71675581,127
71675582,product_71675582,139
71675583,product_71675583,142
71675584,product_71675584,74
71675585,product_71675585,57
71675586,product_71675586,66
71675587,product_71675587,15
71675588,product_71675588,129
71675589,product_71675589,150
71675590,product_71675590,1
71675591,product_71675591,20
71675592,product_71675592,132
71675593,product_71675593,134
71675594,product_71675594,84
71675595,product_71675595,14
71675596,product_71675596,8
71675597,product_71675597,86
71675598,product_71675598,38
71675599,product_71675599,92
71675600,product_71675600,118
71675601,product_71675601,73
71675602,product_71675602,79
71675603,product_71675603,93
71675604,product_71675604,28
71675605,product_71675605,101
71675606,product_71675606,135
71675607,product_71675607,56
71675608,product_71675608,14
71675609,product_71675609,72
71675610,product_71675610,59
71675611,product_71675611,136
71675612,product_71675612,89
71675613,product_71675613,137
71675614,product_71675614,16
71675615,product_71675615,107
71675616,product_71675616,9
71675617,product_71675617,71
71675618,product_71675618,145
71675619,product_71675619,40
71675620,product_71675620,126
71675621,product_71675621,102
71675622,product_71675622,35
71675623,product_71675623,70
71675624,product_71675624,77
71675625,product_71675625,91
71675626,product_71675626,53
71675627,product_71675627,78
71675628,product_71675628,92
71675629,product_71675629,138
71675630,product_71675630,110
71675631,product_71675631,33
71675632,product_71675632,82
71675633,product_71675633,48
71675634,product_71675634,77
71675635,product_71675635,23
71675636,product_71675636,114
71675637,product_71675637,17
71675638,product_71675638,1
71675639,product_71675639,76
71675640,product_71675640,45
71675641,product_71675641,74
71675642,product_71675642,132
71675643,product_71675643,56
71675644,product_71675644,120
71675645,product_71675645,150
71675646,product_71675646,64
71675647,product_71675647,3
71675648,product_71675648,2
71675649,product_71675649,39
71675650,product_71675650,15
71675651,product_71675651,57
71675652,product_71675652,115
71675653,product_71675653,89
71675654,product_71675654,132
71675655,product_71675655,99
71675656,product_71675656,132
71675657,product_71675657,47
71675658,product_71675658,35
71675659,product_71675659,23
71675660,product_71675660,43
71675661,product_71675661,66
71675662,product_71675662,134
71675663,product_71675663,10
71675664,product_71675664,119
71675665,product_71675665,45
71675666,product_71675666,75
71675667,product_71675667,144
71675668,product_71675668,128
71675669,product_71675669,101
71675670,product_71675670,150
71675671,product_71675671,57
71675672,product_71675672,35
71675673,product_71675673,139
71675674,product_71675674,90
71675675,product_71675675,42
71675676,product_71675676,106
71675677,product_71675677,133
71675678,product_71675678,44
71675679,product_71675679,4
71675680,product_71675680,84
71675681,product_71675681,61
71675682,product_71675682,111
71675683,product_71675683,51
71675684,product_71675684,55
71675685,product_71675685,126
71675686,product_71675686,64
71675687,product_71675687,3
71675688,product_71675688,15
71675689,product_71675689,32
71675690,product_71675690,61
71675691,product_71675691,91
71675692,product_71675692,1
71675693,product_71675693,1
71675694,product_71675694,78
71675695,product_71675695,17
71675696,product_71675696,104
71675697,product_71675697,144
71675698,product_71675698,30
71675699,product_71675699,105
71675700,product_71675700,58
71675701,product_71675701,104
71675702,product_71675702,129
71675703,product_71675703,88
71675704,product_71675704,117
71675705,product_71675705,140
71675706,product_71675706,123
71675707,product_71675707,71
71675708,product_71675708,77
71675709,product_71675709,114
71675710,product_71675710,4
71675711,product_71675711,57
71675712,product_71675712,89
71675713,product_71675713,69
71675714,product_71675714,124
71675715,product_71675715,3
71675716,product_71675716,63
71675717,product_71675717,28
71675718,product_71675718,42
71675719,product_71675719,41
71675720,product_71675720,127
71675721,product_71675721,77
71675722,product_71675722,55
71675723,product_71675723,118
71675724,product_71675724,73
71675725,product_71675725,123
71675726,product_71675726,122
71675727,product_71675727,75
71675728,product_71675728,133
71675729,product_71675729,124
71675730,product_71675730,102
71675731,product_71675731,53
71675732,product_71675732,70
71675733,product_71675733,12
71675734,product_71675734,57
71675735,product_71675735,49
71675736,product_71675736,38
71675737,product_71675737,125
71675738,product_71675738,49
71675739,product_71675739,126
71675740,product_71675740,82
71675741,product_71675741,6
71675742,product_71675742,20
71675743,product_71675743,75
71675744,product_71675744,135
71675745,product_71675745,51
71675746,product_71675746,21
71675747,product_71675747,135
71675748,product_71675748,69
71675749,product_71675749,109
71675750,product_71675750,65
71675751,product_71675751,15
71675752,product_71675752,115
71675753,product_71675753,116
71675754,product_71675754,117
71675755,product_71675755,71
71675756,product_71675756,72
71675757,product_71675757,18
71675758,product_71675758,80
71675759,product_71675759,91
71675760,product_71675760,119
71675761,product_71675761,55
71675762,product_71675762,17
71675763,product_71675763,17
71675764,product_71675764,15
71675765,product_71675765,18
71675766,product_71675766,148
71675767,product_71675767,135
71675768,product_71675768,45
71675769,product_71675769,142
71675770,product_71675770,107
71675771,product_71675771,81
71675772,product_71675772,21
71675773,product_71675773,68
71675774,product_71675774,74
